,0,1
9283,9424.3,14.6
9284,9424.4,18.1
9285,9424.4,8.3
9286,9424.4,21.6
9287,9424.4,57.6
9288,9424.5,9.9
9289,9424.7,27.5
9290,9424.7,5.2
9291,9424.8,14.2
9292,9424.8,39.4
9293,9424.9,14.4
9294,9425,10
9295,9425.1,10.1
9296,9425.1,26.1
9297,9425.2,2.4
9298,9425.3,1.1
9299,9425.3,29.7
9300,9425.3,16.1
9301,9425.3,3.5
9302,9425.3,13.8
9303,9425.4,10.8
9304,9425.5,14.7
9305,9425.5,43.8
9306,9425.5,15.3
9307,9425.6,7
9308,9425.6,2.8
9309,9425.7,13.7
9310,9425.7,12.6
9311,9425.8,6
9312,9425.8,37.5
9313,9425.8,1.5
9314,9425.8,39.5
9315,9425.8,3.4
9316,9425.9,1.3
9317,9426,27.8
9318,9426,18.9
9319,9426,18.8
9320,9426,10.7
9321,9426,39.1
9322,9426,23.3
9323,9426.1,32.2
9324,9426.1,8
9325,9426.1,20.8
9326,9426.2,7.6
9327,9426.3,2.1
9328,9426.3,40.3
9329,9426.3,25.5
9330,9426.3,9.2
9331,9426.4,18.8
9332,9426.4,9.6
9333,9426.5,10.3
9334,9426.6,9
9335,9426.6,10.8
9336,9426.6,12.9
9337,9426.7,19.9
9338,9426.7,9.7
9339,9426.7,7
9340,9426.7,11.4
9341,9426.7,15.5
9342,9426.8,10
9343,9426.8,38.8
9344,9426.9,10.7
9345,9427,7.4
9346,9427.1,3.9
9347,9427.1,9.8
9348,9427.1,39.8
9349,9427.1,18.7
9350,9427.2,2.5
9351,9427.4,23.1
9352,9427.4,22
9353,9427.4,6.4
9354,9427.4,36.2
9355,9427.4,8.4
9356,9427.4,17.4
9357,9427.4,18.4
9358,9427.5,24.9
9359,9427.5,7.6
9360,9427.5,5.9
9361,9427.5,28.1
9362,9427.6,34.7
9363,9427.6,10.7
9364,9427.7,14.4
9365,9427.7,14.5
9366,9427.7,17.6
9367,9427.7,25.1
9368,9427.7,8.2
9369,9427.7,22.9
9370,9427.9,18.6
9371,9427.9,13.5
9372,9427.9,20.3
9373,9428,16.9
9374,9428,26.4
9375,9428.2,7.1
9376,9428.2,24.7
9377,9428.2,1.1
9378,9428.2,33.9
9379,9428.3,0.4
9380,9428.6,14
9381,9428.7,4.5
9382,9428.8,10.3
9383,9429,26.1
9384,9429,23.8
9385,9429.1,16.2
9386,9429.1,9.4
9387,9429.1,20.4
9388,9429.2,18.5
9389,9429.3,32.5
9390,9429.3,15
9391,9429.3,12.8
9392,9429.4,6.3
9393,9429.4,27.4
9394,9429.5,8.2
9395,9429.5,17.6
9396,9430.2,20.5
9397,9430.3,32.5
9398,9430.8,1.3
9399,9432.1,24.3
9400,9441,0.8
9401,9442.3,1.9
9402,9450.1,16.5
9403,9451.3,0.8
9404,9457.8,0.4
9405,9459.6,9.1
9406,9476.6,1.2
9407,9477.7,2.2
9408,9492.8,0.8
9409,9555.7,1.7
9410,9599,0.9
9411,9618.05,2.87
9412,9623.76,2.28
9413,9624.08,2.45
9414,9624.79,1.83
9415,9625.14,4.31
9416,9625.68,1.65
9417,9626.46,3.66
9418,9626.71,1.51
9419,9627.9,1.31
9420,9627.95,1.8
9421,9628.08,2.51
9422,9628.7,1.56
9423,9628.91,3.65
9424,9629.3,5.37
9425,9629.38,2.21
9426,9629.43,4.04
9427,9629.84,2.87
9428,9630.19,1.78
9429,9630.27,5.8
9430,9630.72,3.7
9431,9631.33,2.41
9432,9631.52,2.01
9433,9631.84,5.02
9434,9631.94,2.53
9435,9632.05,1.15
9436,9632.11,5.69
9437,9632.19,3.04
9438,9632.47,2.05
9439,9632.51,3.38
9440,9632.51,4.02
9441,9632.84,5.44
9442,9632.84,2.78
9443,9632.84,6.59
9444,9633.06,4.2
9445,9633.64,2.95
9446,9633.89,2.16
9447,9634.01,3.13
9448,9634.02,6.5
9449,9634.12,3.73
9450,9634.24,6.4
9451,9634.6,1.31
9452,9634.6,4.5
9453,9634.6,4.5
9454,9634.76,1.6
9455,9634.89,2.81
9456,9634.92,1.87
9457,9634.93,3.97
9458,9635.09,2.41
9459,9635.24,3.84
9460,9635.4,4.52
9461,9635.51,1.63
9462,9635.56,2.8
9463,9635.73,3.64
9464,9635.82,1.95
9465,9635.88,3.61
9466,9636.04,3.68
9467,9636.16,2.31
9468,9636.52,3.56
9469,9637.13,1.83
9470,9637.16,3.35
9471,9637.26,2.56
9472,9637.64,1.33
9473,9637.75,2.23
9474,9637.82,3.53
9475,9638.12,3.69
9476,9638.28,2.01
9477,9638.36,2.4
9478,9638.54,3.16
9479,9638.71,6.87
9480,9638.77,3.21
9481,9638.82,2.99
9482,9638.84,1.31
9483,9638.93,2.54
9484,9639.09,4.71
9485,9639.8,4.73
9486,9641.38,5.46
9487,9641.77,2.87
9488,9641.94,3.9
9489,9642.25,2.23
9490,9642.36,4.81
9491,9642.5,1.82
9492,9642.54,2.2
9493,9643.07,1.81
9494,9643.3,1.1
9495,9643.4,2.6
9496,9643.42,4.88
9497,9643.45,8.21
9498,9643.71,2.61
9499,9643.74,5.29
9500,9643.99,3.09
9501,9643.99,2.98
9502,9644.1,2.6
9503,9644.16,2.64
9504,9644.22,2.8
9505,9644.33,1.93
9506,9644.71,1.35
9507,9644.83,4.09
9508,9644.86,1.2
9509,9645.02,5.86
9510,9645.13,2.35
9511,9645.18,1.97
9512,9645.18,4.83
9513,9645.5,1.57
9514,9645.62,5.27
9515,9645.66,3.32
9516,9645.82,1.68
9517,9646.11,4.21
9518,9646.14,4.23
9519,9646.46,2.1
9520,9646.62,8.93
9521,9646.62,6.29
9522,9646.63,2.8
9523,9646.7,3.8
9524,9646.78,12.7
9525,9646.78,1.18
9526,9646.78,3.91
9527,9646.94,4.85
9528,9646.99,0.89
9529,9647.11,2.42
9530,9647.26,6.53
9531,9648.23,5.27
9532,9648.31,3.25
9533,9648.39,3.93
9534,9648.71,2.63
9535,9648.99,4.22
9536,9649.19,2.87
9537,9649.68,3.91
9538,9649.83,2.89
9539,9649.83,4.09
9540,9650.04,1.48
9541,9651.11,1.63
9542,9651.59,4.01
9543,9651.92,2.72
9544,9652.4,3
9545,9653.13,4.54
9546,9654.77,2.72
9547,9655.54,4.06
9548,9656.1,0.7
9549,9672.4,0.8
9550,9705.2,3.3
9551,9705.7,1.1
9552,9705.84,3.51
9553,9706.4,0.9
9554,9706.7,1.4
9555,9707.5,3.1
9556,9707.6,6
9557,9707.8,1.8
9558,9707.9,4.9
9559,9708,4.7
9560,9708.2,3.6
9561,9708.3,1.6
9562,9708.8,5.5
9563,9708.9,1
9564,9708.9,11.2
9565,9709,1
9566,9709.1,4
9567,9709.3,3
9568,9709.4,10.3
9569,9709.4,4.8
9570,9709.6,6.1
9571,9709.9,1.4
9572,9709.9,7
9573,9710,4.9
9574,9710.1,1.6
9575,9710.2,1.3
9576,9710.3,3.9
9577,9710.3,6.3
9578,9710.4,3.1
9579,9710.4,7.2
9580,9710.7,1.1
9581,9710.7,13.4
9582,9710.9,2.5
9583,9711.1,3.7
9584,9711.4,4.2
9585,9711.4,7.3
9586,9711.6,1.9
9587,9712,4.1
9588,9712,5.7
9589,9712,1.4
9590,9712,1.2
9591,9712.1,7.6
9592,9712.2,6.1
9593,9712.2,4.2
9594,9712.3,8.4
9595,9712.4,3.4
9596,9712.6,3.9
9597,9712.71,5.4
9598,9712.8,20.1
9599,9712.8,0.8
9600,9712.9,4.5
9601,9712.9,3.4
9602,9713,6.3
9603,9713,4.7
9604,9713.2,2.1
9605,9713.3,3.6
9606,9713.4,1.7
9607,9713.4,5.2
9608,9713.5,7.3
9609,9713.5,1.4
9610,9713.5,5.7
9611,9713.6,5.7
9612,9713.7,8.5
9613,9713.8,2.9
9614,9713.8,1.8
9615,9714,1.2
9616,9714.1,9.6
9617,9714.2,6.8
9618,9714.2,1.4
9619,9714.2,4.8
9620,9714.2,7.9
9621,9714.4,4.1
9622,9714.6,9.3
9623,9714.6,8.8
9624,9714.7,7.6
9625,9714.7,7.5
9626,9714.7,0.9
9627,9714.8,7.7
9628,9714.8,3.3
9629,9714.8,1
9630,9714.8,10.3
9631,9714.8,6.7
9632,9714.8,1.3
9633,9714.8,2.4
9634,9714.9,8.1
9635,9715,2.9
9636,9715,4.9
9637,9715,5.7
9638,9715,7.9
9639,9715.1,2.4
9640,9715.1,5.2
9641,9715.3,5
9642,9715.3,6.7
9643,9715.4,6.7
9644,9715.5,10.5
9645,9715.5,9.4
9646,9715.5,2.6
9647,9715.6,2
9648,9715.6,4.3
9649,9715.7,2.3
9650,9715.7,1.4
9651,9715.8,4.6
9652,9715.8,8.4
9653,9715.9,16.2
9654,9715.9,1.7
9655,9716,5.9
9656,9716.19,12
9657,9716.2,4.2
9658,9716.3,1.9
9659,9716.3,2.1
9660,9716.3,6.4
9661,9716.4,5.1
9662,9716.5,3.3
9663,9716.5,5.4
9664,9716.5,5.9
9665,9716.6,4.2
9666,9716.7,12.7
9667,9716.7,8.7
9668,9716.7,3.8
9669,9716.8,7.1
9670,9716.8,9.4
9671,9717,1.1
9672,9717,1.7
9673,9717,1.6
9674,9717.1,7.7
9675,9717.1,1.3
9676,9717.2,6.9
9677,9717.3,4.4
9678,9717.3,5.4
9679,9717.3,8.8
9680,9717.5,4.7
9681,9717.5,11.8
9682,9717.5,6.6
9683,9717.6,4.7
9684,9717.6,4.5
9685,9717.7,2
9686,9717.8,1.5
9687,9717.8,12.6
9688,9718,1.9
9689,9718,5.7
9690,9718,6.9
9691,9718,11.9
9692,9718,5.2
9693,9718.1,7.3
9694,9718.1,8.4
9695,9718.1,5.2
9696,9718.1,6.3
9697,9718.1,7.2
9698,9718.2,3.9
9699,9718.2,4.6
9700,9718.3,6.8
9701,9718.4,6.9
9702,9718.5,1.8
9703,9718.6,5.9
9704,9718.6,5.4
9705,9718.8,2
9706,9718.8,7.7
9707,9718.8,6.2
9708,9718.8,1.1
9709,9718.9,9.7
9710,9718.9,4.9
9711,9718.9,1.9
9712,9719.1,2.1
9713,9719.2,6.6
9714,9719.2,3.8
9715,9719.2,1.1
9716,9719.3,4.1
9717,9719.4,9.4
9718,9719.41,4.27
9719,9719.5,5.2
9720,9719.7,3.6
9721,9719.8,4.9
9722,9719.8,5.7
9723,9719.9,5.1
9724,9719.9,3.8
9725,9720,6.2
9726,9720,4
9727,9720.1,3.5
9728,9720.1,1.3
9729,9720.1,1.4
9730,9720.1,3.2
9731,9720.2,2.7
9732,9720.3,6.7
9733,9720.3,5
9734,9720.4,5.8
9735,9720.5,5.5
9736,9721.4,1.6
9737,9721.5,1.5
9738,9721.8,4.7
9739,9721.9,1.3
9740,9740.6,0.6
9741,9745.1,3
9742,9748.6,3.6
9743,9760.3,2.1
9744,9833.9,1
9745,9838.5,0.7
9746,9872.5,0.5
9747,9874,0.5
9748,9914,1.2
9749,9914.8,1
9750,9915.17,1.52
9751,9915.81,1.31
9752,9916.4,0.9
9753,9916.4,0.8
9754,9916.9,0.9
9755,9917.2,2.1
9756,9917.2,1
9757,9917.56,0.68
9758,9918,0.8
9759,9918.3,0.5
9760,9918.42,1.18
9761,9918.7,1.7
9762,9918.98,1.63
9763,9919.32,0.64
9764,9919.5,1.2
9765,9919.96,0.84
9766,9920.1,2
9767,9920.38,0.62
9768,9920.4,2
9769,9920.7,0.6
9770,9920.86,0.6
9771,9921,0.6
9772,9921.26,0.91
9773,9922,0.56
9774,9922.03,0.64
9775,9922.1,1.4
9776,9922.1,0.9
9777,9922.8,0.8
9778,9922.82,0.94
9779,9923.3,0.53
9780,9923.63,0.87
9781,9923.95,0.49
9782,9923.95,1.33
9783,9924.28,0.62
9784,9924.44,0.51
9785,9924.8,1
9786,9925.25,0.63
9787,9926.07,0.41
9788,9927.21,0.92
9789,9927.4,0.5
9790,9928.8,0.7
9791,9928.9,1.9
9792,9929.5,0.7
9793,9930,0.7
9794,9930.3,1.62
9795,9931.4,1.4
9796,9931.4,3.3
9797,9931.5,0.8
9798,9932,1.5
9799,9932.3,3.2
9800,9932.4,0.8
9801,9932.5,2.2
9802,9933.1,3.7
9803,9933.43,0.46
9804,9933.5,1.2
9805,9934.2,2
9806,9934.6,1.2
9807,9934.7,1.2
9808,9934.9,2.4
9809,9935.2,1.5
9810,9935.51,2.55
9811,9935.6,0.8
9812,9935.7,4.7
9813,9935.9,1.7
9814,9936.4,0.9
9815,9936.41,1.08
9816,9936.55,0.53
9817,9936.6,2.3
9818,9937.78,1.01
9819,9938,1.4
9820,9938.1,2.3
9821,9938.11,0.83
9822,9938.2,1.8
9823,9938.4,3.1
9824,9938.44,0.91
9825,9938.9,2.4
9826,9939,2.7
9827,9939.1,1.8
9828,9939.1,0.4
9829,9939.4,1.3
9830,9939.4,3.8
9831,9939.5,4.5
9832,9939.7,4.2
9833,9939.7,0.9
9834,9939.7,1
9835,9939.8,2.3
9836,9940.2,2
9837,9940.2,1.8
9838,9940.2,2.5
9839,9940.4,3.2
9840,9940.55,0.68
9841,9940.9,0.8
9842,9942,0.8
9843,9942.3,1.5
9844,9942.3,1.2
9845,9942.3,0.6
9846,9942.34,0.53
9847,9944.7,1
9848,9945.9,0.4
9849,9947.5,0.6
9850,9948.1,0.3
9851,9971.3,1.5
9852,9971.3,0.4
9853,9973.8,0.9
9854,9977.6,0.8
9855,9983.1,1.4
9856,10015.2,0.8
9857,10017.9,0.3
9858,10028.4,0.4
9859,10029.5,0.5
9860,10031.5,0.5
9861,10037.9,0.4
9862,10039,0.5
9863,10040.1,0.4
9864,10041.2,0.8
9865,10041.3,1.4
9866,10042,0.8
9867,10044.9,0.8
9868,10045.4,0.3
9869,10045.6,0.9
9870,10048.5,0.6
9871,10049.1,0.7
9872,10057.6,0.3
9873,10063.7,0.5
9874,10069.1,1.3
9875,10070.4,6.4
9876,10071.4,0.4
9877,10078.8,0.9
9878,10081.1,0.6
9879,10085.8,0.2
9880,10087.5,1.8
9881,10088,0.9
9882,10088.1,0.4
9883,10088.4,0.7
9884,10089.9,0.5
9885,10091.9,0.7
9886,10093.2,0.9
9887,10094,0.5
9888,10095,0.2
9889,10095,0.4
9890,10096,0.4
9891,10097,0.2
9892,10097.1,0.3
9893,10101.2,1.8
9894,10102.2,0.4
9895,10105.9,0.9
9896,10106.3,0.4
9897,10107.2,1
9898,10107.3,0.7
9899,10109.4,1
9900,10110,0.2
9901,10111.7,1
9902,10112.9,1
9903,10114,1
9904,10114.5,0.5
9905,10115.4,0.6
9906,10115.7,0.2
9907,10116.5,0.4
9908,10117.8,0.3
9909,10117.8,0.6
9910,10118,1.3
9911,10118.4,0.5
9912,10118.6,0.2
9913,10119.1,1.4
9914,10119.5,0.5
9915,10119.8,0.4
9916,10120.6,3.8
9917,10121.6,0.8
9918,10122.3,0.1
9919,10123.4,0.5
9920,10125.8,1.6
9921,10125.9,0.3
9922,10128.4,0.8
9923,10128.8,0.1
9924,10129.2,0.4
9925,10131,0.9
9926,10131.9,0.7
9927,10132.1,0.4
9928,10132.5,1
9929,10132.9,0.4
9930,10133,0.5
9931,10134.6,0.3
9932,10136.3,1.7
9933,10136.4,0.2
9934,10136.5,0.6
9935,10137.6,0.8
9936,10137.7,0.5
9937,10138,0.4
9938,10140.5,1
9939,10140.5,0.5
9940,10141.6,0.7
9941,10142.2,0.3
9942,10142.31,0.78
9943,10143.2,1
9944,10143.8,0.4
9945,10144,0.7
9946,10144.4,0.2
9947,10145.6,0.8
9948,10147.1,0.2
9949,10147.2,0.6
9950,10147.6,0.3
9951,10148.6,0.5
9952,10148.7,0.2
9953,10150.4,0.7
9954,10151.7,1.4
9955,10153.2,0.3
9956,10156,1
9957,10157,0.5
9958,10157.1,0.5
9959,10157.2,0.2
9960,10157.3,0.6
9961,10157.4,0.4
9962,10159.3,0.4
9963,10160.3,0.5
9964,10162.2,0.2
9965,10163,0.5
9966,10163,0.8
9967,10163.7,1.2
9968,10165.8,0.3
9969,10166.4,0.3
9970,10167.7,0.4
9971,10168.1,1.2
9972,10169.1,0.4
9973,10170.3,0.3
9974,10170.7,0.5
9975,10175.9,2.4
9976,10176.4,0.9
9977,10177.1,1.5
9978,10177.7,0.8
9979,10178.3,0.5
9980,10181,0.5
9981,10182.1,0.3
9982,10188.3,0.9
9983,10191.1,1.5
9984,10202.4,0.4
9985,10204.6,0.5
9986,10205.2,0.8
9987,10209.5,0.3
9988,10216.4,0.6
9989,10222,0.6
9990,10222.4,0.3
9991,10225.3,0.3
9992,10228.4,0.7
9993,10228.8,0.5
9994,10229.8,0.5
9995,10229.8,0.9
9996,10231.8,0.3
9997,10234.3,0.4
9998,10234.9,1
9999,10236.1,0.3
10000,10236.6,0.2
10001,10238.4,0.7
10002,10238.7,0.3
10003,10240.3,1.4
10004,10240.7,0.5
10005,10240.9,1
10006,10241.5,0.4
10007,10242.3,0.3
10008,10242.9,1.9
10009,10244.2,1.4
10010,10246.9,1.3
10011,10247.8,0.6
10012,10252.3,0.5
10013,10253.2,1.3
10014,10254.9,0.6
10015,10255,2.1
10016,10255.9,0.6
10017,10256.2,0.4
10018,10257.1,0.4
10019,10257.4,1.1
10020,10257.8,0.8
10021,10259,1.9
10022,10259.4,2.4
10023,10259.6,0.2
10024,10259.9,0.6
10025,10260,1.5
10026,10260.5,1.7
10027,10261,1.3
10028,10261.2,1.9
10029,10261.5,0.7
10030,10261.7,0.5
10031,10263.4,2.3
10032,10263.5,1
10033,10263.8,2
10034,10264.7,0.6
10035,10264.9,2.4
10036,10264.9,0.4
10037,10265.4,2
10038,10265.6,2
10039,10265.9,0.3
10040,10268,1
10041,10269.6,0.6
10042,10270.1,25.7
10043,10270.5,1.2
10044,10274,0.6
10045,10275,1.3
10046,10278.6,0.8
10047,10281.4,0.8
10048,10282.1,1.4
10049,10282.6,0.2
10050,10282.9,0.6
10051,10284.1,0.8
10052,10284.8,0.3
10053,10285.4,0.4
10054,10287.5,0.5
10055,10288.2,0.7
10056,10288.5,0.2
10057,10289.1,0.9
10058,10289.4,0.4
10059,10291.5,0.3
10060,10291.7,0.3
10061,10293.3,0.5
10062,10294.1,0.8
10063,10295.8,0.6
10064,10296.3,1
10065,10296.4,0.4
10066,10296.9,0.6
10067,10298.3,1.1
10068,10298.8,0.7
10069,10298.9,0.4
10070,10299.4,0.7
10071,10300,0.7
10072,10300.4,0.4
10073,10301.4,0.7
10074,10301.6,0.4
10075,10303.3,0.5
10076,10303.5,1.1
10077,10305.1,1
10078,10305.78,0.66
10079,10305.8,0.6
10080,10306.3,0.8
10081,10306.9,0.8
10082,10307.1,0.3
10083,10307.4,0.6
10084,10308.5,0.8
10085,10309.6,0.4
10086,10311.4,1.1
10087,10312.1,0.7
10088,10314.1,0.5
10089,10316.1,0.6
10090,10317.9,0.7
10091,10319.9,0.4
10092,10328.9,0.8
10093,10329,1.9
10094,10333,0.3
10095,10334.4,0.4
10096,10334.7,0.7
10097,10335.97,0.87
10098,10336.6,0.5
10099,10337.4,1.6
10100,10338.3,1.1
10101,10338.5,0.9
10102,10339.1,0.3
10103,10340.6,0.9
10104,10340.6,0.8
10105,10341.6,0.3
10106,10341.8,1.1
10107,10342.1,0.5
10108,10342.9,0.5
10109,10343.1,1.5
10110,10343.2,1.5
10111,10343.3,1.7
10112,10343.7,0.5
10113,10344.1,0.6
10114,10344.4,2.4
10115,10344.8,0.6
10116,10344.8,1.7
10117,10344.9,2.4
10118,10345.4,1.1
10119,10345.4,1.6
10120,10345.8,1.5
10121,10346,0.4
10122,10346.1,1.7
10123,10346.3,1.2
10124,10346.8,0.5
10125,10346.9,1
10126,10347.2,0.5
10127,10347.26,0.55
10128,10347.3,0.5
10129,10348.1,1
10130,10348.9,0.6
10131,10349.3,0.9
10132,10349.9,0.7
10133,10349.9,0.6
10134,10350.8,1.2
10135,10350.9,0.8
10136,10351.1,0.8
10137,10351.7,1.1
10138,10353.5,1.6
10139,10356.4,0.6
10140,10360.4,0.6
10141,10365.2,0.6
10142,10365.5,0.2
10143,10365.7,0.6
10144,10366.4,0.7
10145,10366.8,0.8
10146,10367.8,0.9
10147,10367.9,0.4
10148,10369,0.7
10149,10370.4,0.3
10150,10371,0.8
10151,10371.4,0.8
10152,10373.4,0.4
10153,10378.5,0.8
10154,10379.9,0.9
10155,10393.8,0.8
10156,10397.8,0.5
10157,10400,0.6
10158,10401.3,1
10159,10401.5,0.5
10160,10401.8,0.4
10161,10402.1,0.4
10162,10404,1.6
10163,10404.1,1.6
10164,10406.1,0.6
10165,10406.9,0.6
10166,10409,0.5
10167,10409.5,0.5
10168,10410.1,0.5
10169,10411.8,0.5
10170,10415.1,0.4
10171,10416.1,1.1
10172,10419.1,0.3
10173,10419.5,0.7
10174,10430.1,0.8
10175,10436.8,0.9
10176,10437.1,0.8
10177,10439.5,0.7
10178,10440.7,0.4
10179,10441.9,0.4
10180,10444.3,0.8
10181,10444.5,0.8
10182,10445,0.8
10183,10445.5,0.4
10184,10447.3,0.6
10185,10448,2.8
10186,10448,0.5
10187,10448.1,0.7
10188,10448.3,1
10189,10448.9,0.5
10190,10450,0.5
10191,10450.2,0.5
10192,10451,0.6
10193,10451.7,0.7
10194,10451.8,0.6
10195,10452.2,1.3
10196,10452.5,0.9
10197,10453.2,0.6
10198,10455.1,0.7
10199,10456.8,0.4
10200,10457,0.4
10201,10458.5,0.5
10202,10461.2,1.5
10203,10462.5,0.6
10204,10467.7,1.3
10205,10469.4,0.3
10206,10471.2,0.3
10207,10473.3,0.3
10208,10474.7,1.2
10209,10475,2.9
10210,10475.1,0.4
10211,10476.6,0.5
10212,10477.8,0.5
10213,10478.7,0.5
10214,10482,0.5
10215,10482.3,0.5
10216,10482.3,0.3
10217,10483.5,0.6
10218,10485.8,0.8
10219,10486.9,0.5
10220,10487,0.4
10221,10493.1,0.9
10222,10493.2,0.3
10223,10499.3,0.3
10224,10502.3,0.6
10225,10502.5,0.4
10226,10504.6,0.4
10227,10507.5,0.4
10228,10509.7,0.9
10229,10510.1,1.2
10230,10510.9,1.2
10231,10516.1,0.7
10232,10516.9,0.6
10233,10517,0.5
10234,10518.9,0.7
10235,10521.1,0.4
10236,10521.8,0.4
10237,10529.4,1.3
10238,10530.7,0.8
10239,10532.6,0.6
10240,10540,0.4
10241,10540.9,0.9
10242,10549.6,0.5
10243,10558.2,1.3
10244,10562.7,0.3
10245,10575.2,0.5
10246,10576,0.7
10247,10577,0.9
10248,10578.4,0.5
10249,10580.2,0.3
10250,10586.5,0.5
10251,10588.3,0.8
10252,10591.9,0.4
10253,10605.1,0.8
10254,10610.8,0.7
10255,10612.8,0.7
10256,10612.9,0.6
10257,10616,1.2
10258,10617.5,0.9
10259,10617.8,0.5
10260,10618,0.4
10261,10619,0.5
10262,10619.3,0.5
10263,10620.3,1.1
10264,10621.1,0.6
10265,10622.1,0.4
10266,10622.2,0.9
10267,10623,0.8
10268,10623.5,0.5
10269,10624,0.4
10270,10624.2,0.7
10271,10624.7,1.1
10272,10625.7,0.7
10273,10625.9,0.3
10274,10625.9,0.4
10275,10626.6,0.5
10276,10626.7,0.3
10277,10626.9,0.3
10278,10627.5,0.3
10279,10627.5,0.4
10280,10627.7,0.4
10281,10629.4,0.4
10282,10630.3,0.4
10283,10630.4,0.8
10284,10630.5,0.8
10285,10632.1,0.5
10286,10633.4,0.3
10287,10634.1,1.4
10288,10634.8,0.4
10289,10637.7,0.8
10290,10637.8,0.5
10291,10638,1.7
10292,10638.3,0.6
10293,10638.7,0.4
10294,10640,0.5
10295,10641.3,0.8
10296,10642.2,0.4
10297,10662.5,0.7
10298,10668.3,0.4
10299,10679,0.4
10300,10687.2,0.4
10301,10688.9,0.2
10302,10690.9,0.6
10303,10692.9,0.4
10304,10695.8,0.9
10305,10697.7,0.7
10306,10701.7,0.5
10307,10708.7,0.3
10308,10710.2,0.6
10309,10724,1.7
10310,10724.2,0.5
10311,10724.9,0.6
10312,10728.1,1.3
10313,10731.2,0.8
10314,10732.7,0.9
10315,10734.5,0.4
10316,10735.6,0.8
10317,10736.1,0.6
10318,10736.3,0.8
10319,10736.9,0.6
10320,10737,0.3
10321,10737.8,0.3
10322,10738.6,0.9
10323,10739.5,0.3
10324,10740.8,0.6
10325,10741,0.9
10326,10743.5,0.5
10327,10743.9,0.3
10328,10745.6,0.4
10329,10746.6,0.8
10330,10749.8,0.3
10331,10755.4,0.4
10332,10756,0.4
10333,10756.6,0.7
10334,10760,0.9
10335,10761.7,0.6
10336,10763,0.5
10337,10767,6
10338,10767.9,0.3
10339,10768.9,0.9
10340,10769.6,0.4
10341,10774.5,0.6
10342,10775.3,0.3
10343,10777.7,0.3
10344,10778.3,0.7
10345,10779.3,0.6
10346,10779.8,0.5
10347,10788.8,1.8
10348,10789.4,0.3
10349,10789.7,0.8
10350,10794.9,0.2
10351,10797.2,1.3
10352,10800.5,0.5
10353,10803.4,1.7
10354,10813.4,0.7
10355,10818.1,1.2
10356,10819.6,1.5
10357,10823.2,0.5
10358,10824.1,0.6
10359,10832.8,0.4
10360,10837.8,1.2
10361,10838,0.5
10362,10838.2,10.1
10363,10839.4,0.7
10364,10840.5,1.2
10365,10843.9,0.4
10366,10843.9,0.6
10367,10844,1
10368,10846.9,0.9
10369,10849.6,0.3
10370,10850.4,0.6
10371,10851.4,0.8
10372,10851.6,0.3
10373,10851.8,1
10374,10851.8,0.9
10375,10851.9,0.7
10376,10852.5,1
10377,10852.5,0.6
10378,10852.5,0.6
10379,10853.1,0.6
10380,10855.1,0.5
10381,10855.5,1.6
10382,10856.1,0.8
10383,10856.5,0.4
10384,10857.4,0.4
10385,10857.8,0.2
10386,10859.3,0.3
10387,10863.2,0.2
10388,10866.5,0.7
10389,10868.1,1.8
10390,10868.3,0.6
10391,10869,1.8
10392,10869.3,1.9
10393,10870.6,0.3
10394,10870.9,0.4
10395,10871,0.5
10396,10871.6,0.7
10397,10872.7,0.5
10398,10872.8,0.6
10399,10872.9,0.8
10400,10873.3,6.3
10401,10873.8,0.7
10402,10873.9,0.2
10403,10875.5,1
10404,10875.6,4.6
10405,10875.6,0.5
10406,10876.2,2.5
10407,10876.7,1.1
10408,10878.8,0.7
10409,10880.4,1.7
10410,10880.5,0.5
10411,10880.8,0.8
10412,10880.9,0.3
10413,10881.2,0.4
10414,10881.5,3.3
10415,10881.7,0.4
10416,10881.7,2.2
10417,10882.1,0.7
10418,10883.1,1
10419,10884.1,2.1
10420,10884.8,0.1
10421,10884.8,1
10422,10885.8,1
10423,10886.4,0.2
10424,10886.5,0.5
10425,10889.1,0.5
10426,10889.7,0.6
10427,10895.2,0.4
10428,10895.9,1.3
10429,10901,0.6
10430,10907.8,0.7
10431,10910.8,1.1
10432,10912.4,0.4
10433,10915.5,0.5
10434,10917.1,0.9
10435,10918.9,0.3
10436,10925.4,0.2
10437,10929.3,0.7
10438,10934.4,0.6
10439,10945.6,0.6
10440,10946.4,0.4
10441,10947.1,0.3
10442,10951.7,0.7
10443,10952.5,0.7
10444,10954.3,0.3
10445,10954.8,0.4
10446,10958.7,0.3
10447,10959,0.6
10448,10959.1,0.7
10449,10962.2,0.6
10450,10963,0.6
10451,10963.3,0.2
10452,10966.1,0.8
10453,10966.6,0.5
10454,10970.4,0.3
10455,10972.2,0.3
10456,10974.3,0.3
10457,10975.4,0.6
10458,10976.5,0.2
10459,10984.1,1.9
10460,10984.8,0.4
10461,10985.6,0.4
10462,10988.7,0.4
10463,10991.1,0.3
10464,10993.5,0.2
10465,10993.8,1.4
10466,10995.3,0.8
10467,10995.7,0.6
10468,10997.3,0.4
10469,11001.7,0.6
10470,11002.6,0.5
10471,11004.3,0.4
10472,11005.8,0.5
10473,11008.7,0.4
10474,11008.8,0.2
10475,11009.7,0.4
10476,11011.5,0.7
10477,11013.3,0.8
10478,11016.4,0.8
10479,11018,1.1
